operation_id,container_id,operation_type,location_id,resource_id,planned_start,planned_end,due_time,lateness_minutes,dependencies,critical_path_minutes
TJLU0000084:DELIVERY,TJLU0000084,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T04:03:00,2026-06-10T04:41:00,2026-06-11T13:30:00,0,"[""TJLU0000084:DRAY_OUT""]",38
BZGU0000111:CROSSDOCK,BZGU0000111,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T04:05:00,2026-06-10T05:26:00,2026-06-11T07:12:00,0,"[""BZGU0000111:RECEIVE""]",266
HJDU0000107:OUTBOUND,HJDU0000107,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T04:05:00,2026-06-10T04:37:00,2026-06-10T20:48:00,0,"[""HJDU0000107:CROSSDOCK""]",151
ASVU0000069:OUTBOUND,ASVU0000069,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T04:15:00,2026-06-10T05:00:00,2026-06-11T05:00:00,0,"[""ASVU0000069:STORAGE_PICK""]",141
OCTU0000055:STORAGE_PICK,OCTU0000055,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-10T04:15:00,2026-06-10T05:50:00,2026-06-10T11:36:00,0,"[""OCTU0000055:RECEIVE""]",265
ZDQU0000101:DELIVERY,ZDQU0000101,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T04:16:00,2026-06-10T04:37:00,2026-06-11T13:12:00,0,"[""ZDQU0000101:DRAY_OUT""]",21
PBUU0000109:DELIVERY,PBUU0000109,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T04:27:00,2026-06-10T05:10:00,2026-06-10T19:00:00,0,"[""PBUU0000109:DRAY_OUT""]",43
COFU0000118:DRAY_OUT,COFU0000118,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T04:33:00,2026-06-10T05:46:00,2026-06-11T06:54:00,0,"[""COFU0000118:OUTBOUND""]",109
HJDU0000107:DRAY_OUT,HJDU0000107,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T04:37:00,2026-06-10T06:12:00,2026-06-10T20:48:00,0,"[""HJDU0000107:OUTBOUND""]",119
SUGU0000096:STORAGE_PICK,SUGU0000096,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-10T04:39:00,2026-06-10T06:30:00,2026-06-11T23:42:00,0,"[""SUGU0000096:RECEIVE""]",268
WKMU0000081:OUTBOUND,WKMU0000081,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T04:39:00,2026-06-10T05:17:00,2026-06-10T19:12:00,0,"[""WKMU0000081:STORAGE_PICK""]",143
ASVU0000069:DRAY_OUT,ASVU0000069,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T05:00:00,2026-06-10T05:56:00,2026-06-11T05:00:00,0,"[""ASVU0000069:OUTBOUND""]",96
WKMU0000081:DRAY_OUT,WKMU0000081,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T05:17:00,2026-06-10T06:28:00,2026-06-10T19:12:00,0,"[""WKMU0000081:OUTBOUND""]",105
BZGU0000111:OUTBOUND,BZGU0000111,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T05:26:00,2026-06-10T06:02:00,2026-06-11T07:12:00,0,"[""BZGU0000111:CROSSDOCK""]",185
LLNU0000066:CROSSDOCK,LLNU0000066,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T05:26:00,2026-06-10T06:41:00,2026-06-11T01:42:00,0,"[""LLNU0000066:RECEIVE""]",261
COFU0000118:DELIVERY,COFU0000118,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T05:46:00,2026-06-10T06:22:00,2026-06-11T06:54:00,0,"[""COFU0000118:DRAY_OUT""]",36
OCTU0000055:OUTBOUND,OCTU0000055,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T05:50:00,2026-06-10T06:39:00,2026-06-10T11:36:00,0,"[""OCTU0000055:STORAGE_PICK""]",170
QQIU0000071:CROSSDOCK,QQIU0000071,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T05:50:00,2026-06-10T07:03:00,2026-06-11T04:12:00,0,"[""QQIU0000071:RECEIVE""]",256
ASVU0000069:DELIVERY,ASVU0000069,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T05:56:00,2026-06-10T06:36:00,2026-06-11T05:00:00,0,"[""ASVU0000069:DRAY_OUT""]",40
BZGU0000111:DRAY_OUT,BZGU0000111,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T06:02:00,2026-06-10T07:47:00,2026-06-11T07:12:00,0,"[""BZGU0000111:OUTBOUND""]",149
HJDU0000107:DELIVERY,HJDU0000107,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T06:12:00,2026-06-10T06:36:00,2026-06-10T20:48:00,0,"[""HJDU0000107:DRAY_OUT""]",24
BTEU0000116:OUTBOUND,BTEU0000116,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T06:24:00,2026-06-10T06:56:00,2026-06-11T19:42:00,0,"[""BTEU0000116:STORAGE_PICK""]",109
WNFU0000114:CROSSDOCK,WNFU0000114,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T06:24:00,2026-06-10T08:00:00,2026-06-11T22:30:00,0,"[""WNFU0000114:RECEIVE""]",259
WKMU0000081:DELIVERY,WKMU0000081,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T06:28:00,2026-06-10T07:02:00,2026-06-10T19:12:00,0,"[""WKMU0000081:DRAY_OUT""]",34
PWEU0000106:CROSSDOCK,PWEU0000106,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T06:30:00,2026-06-10T08:09:00,2026-06-10T18:42:00,0,"[""PWEU0000106:RECEIVE""]",255
SUGU0000096:OUTBOUND,SUGU0000096,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T06:30:00,2026-06-10T07:11:00,2026-06-11T23:42:00,0,"[""SUGU0000096:STORAGE_PICK""]",157
OCTU0000055:DRAY_OUT,OCTU0000055,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T06:39:00,2026-06-10T08:12:00,2026-06-10T11:36:00,0,"[""OCTU0000055:OUTBOUND""]",121
LLNU0000066:OUTBOUND,LLNU0000066,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T06:41:00,2026-06-10T07:21:00,2026-06-11T01:42:00,0,"[""LLNU0000066:CROSSDOCK""]",186
PAXU0000040:STORAGE_PICK,PAXU0000040,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-10T06:41:00,2026-06-10T08:50:00,2026-06-10T12:06:00,0,"[""PAXU0000040:RECEIVE""]",254
BTEU0000116:DRAY_OUT,BTEU0000116,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T06:56:00,2026-06-10T07:53:00,2026-06-11T19:42:00,0,"[""BTEU0000116:OUTBOUND""]",77
OEIU0000007:CROSSDOCK,OEIU0000007,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T07:03:00,2026-06-10T08:53:00,2026-06-09T20:48:00,725,"[""OEIU0000007:RECEIVE""]",249
QQIU0000071:OUTBOUND,QQIU0000071,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T07:03:00,2026-06-10T07:49:00,2026-06-11T04:12:00,0,"[""QQIU0000071:CROSSDOCK""]",183
SUGU0000096:DRAY_OUT,SUGU0000096,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T07:11:00,2026-06-10T08:42:00,2026-06-11T23:42:00,0,"[""SUGU0000096:OUTBOUND""]",116
LLNU0000066:DRAY_OUT,LLNU0000066,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T07:21:00,2026-06-10T09:09:00,2026-06-11T01:42:00,0,"[""LLNU0000066:OUTBOUND""]",146
BZGU0000111:DELIVERY,BZGU0000111,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T07:47:00,2026-06-10T08:31:00,2026-06-11T07:12:00,0,"[""BZGU0000111:DRAY_OUT""]",44
QQIU0000071:DRAY_OUT,QQIU0000071,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T07:49:00,2026-06-10T09:25:00,2026-06-11T04:12:00,0,"[""QQIU0000071:OUTBOUND""]",137
BTEU0000116:DELIVERY,BTEU0000116,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T07:53:00,2026-06-10T08:13:00,2026-06-11T19:42:00,0,"[""BTEU0000116:DRAY_OUT""]",20
HUIU0000035:STORAGE_PICK,HUIU0000035,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-10T08:00:00,2026-06-10T10:05:00,2026-06-09T17:36:00,989,"[""HUIU0000035:RECEIVE""]",250
WNFU0000114:OUTBOUND,WNFU0000114,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T08:00:00,2026-06-10T08:36:00,2026-06-11T22:30:00,0,"[""WNFU0000114:CROSSDOCK""]",163
PWEU0000106:OUTBOUND,PWEU0000106,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T08:09:00,2026-06-10T08:37:00,2026-06-10T18:42:00,0,"[""PWEU0000106:CROSSDOCK""]",156
XSSU0000014:CROSSDOCK,XSSU0000014,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T08:09:00,2026-06-10T09:53:00,2026-06-09T19:30:00,863,"[""XSSU0000014:RECEIVE""]",246
OCTU0000055:DELIVERY,OCTU0000055,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T08:12:00,2026-06-10T08:40:00,2026-06-10T11:36:00,0,"[""OCTU0000055:DRAY_OUT""]",28
WNFU0000114:DRAY_OUT,WNFU0000114,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T08:36:00,2026-06-10T09:58:00,2026-06-11T22:30:00,0,"[""WNFU0000114:OUTBOUND""]",127
PWEU0000106:DRAY_OUT,PWEU0000106,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T08:37:00,2026-06-10T10:16:00,2026-06-10T18:42:00,0,"[""PWEU0000106:OUTBOUND""]",128
SUGU0000096:DELIVERY,SUGU0000096,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T08:42:00,2026-06-10T09:07:00,2026-06-11T23:42:00,0,"[""SUGU0000096:DRAY_OUT""]",25
PAXU0000040:OUTBOUND,PAXU0000040,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T08:50:00,2026-06-10T09:22:00,2026-06-10T12:06:00,0,"[""PAXU0000040:STORAGE_PICK""]",125
RHSU0000013:CROSSDOCK,RHSU0000013,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T08:50:00,2026-06-10T10:37:00,2026-06-09T15:24:00,1153,"[""RHSU0000013:RECEIVE""]",246
OEIU0000007:OUTBOUND,OEIU0000007,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T08:53:00,2026-06-10T09:33:00,2026-06-09T20:48:00,765,"[""OEIU0000007:CROSSDOCK""]",139
UEPU0000063:CROSSDOCK,UEPU0000063,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T08:53:00,2026-06-10T09:56:00,2026-06-11T07:24:00,0,"[""UEPU0000063:RECEIVE""]",246
LLNU0000066:DELIVERY,LLNU0000066,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T09:09:00,2026-06-10T09:47:00,2026-06-11T01:42:00,0,"[""LLNU0000066:DRAY_OUT""]",38
PAXU0000040:DRAY_OUT,PAXU0000040,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T09:22:00,2026-06-10T10:20:00,2026-06-10T12:06:00,0,"[""PAXU0000040:OUTBOUND""]",93
QQIU0000071:DELIVERY,QQIU0000071,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T09:25:00,2026-06-10T10:06:00,2026-06-11T04:12:00,0,"[""QQIU0000071:DRAY_OUT""]",41
OEIU0000007:DRAY_OUT,OEIU0000007,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T09:33:00,2026-06-10T10:28:00,2026-06-09T20:48:00,820,"[""OEIU0000007:OUTBOUND""]",99
ECPU0000064:CROSSDOCK,ECPU0000064,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T09:53:00,2026-06-10T11:40:00,2026-06-10T06:30:00,310,"[""ECPU0000064:RECEIVE""]",240
XSSU0000014:OUTBOUND,XSSU0000014,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T09:53:00,2026-06-10T10:41:00,2026-06-09T19:30:00,911,"[""XSSU0000014:CROSSDOCK""]",142
IOJU0000068:STORAGE_PICK,IOJU0000068,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-10T09:56:00,2026-06-10T11:31:00,2026-06-10T11:54:00,0,"[""IOJU0000068:RECEIVE""]",244
UEPU0000063:OUTBOUND,UEPU0000063,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T09:56:00,2026-06-10T10:34:00,2026-06-11T07:24:00,0,"[""UEPU0000063:CROSSDOCK""]",183
WNFU0000114:DELIVERY,WNFU0000114,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T09:58:00,2026-06-10T10:43:00,2026-06-11T22:30:00,0,"[""WNFU0000114:DRAY_OUT""]",45
HUIU0000035:OUTBOUND,HUIU0000035,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T10:05:00,2026-06-10T10:34:00,2026-06-09T17:36:00,1018,"[""HUIU0000035:STORAGE_PICK""]",125
VQCU0000100:STORAGE_PICK,VQCU0000100,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-10T10:05:00,2026-06-10T12:10:00,2026-06-11T03:06:00,0,"[""VQCU0000100:RECEIVE""]",237
PWEU0000106:DELIVERY,PWEU0000106,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T10:16:00,2026-06-10T10:45:00,2026-06-10T18:42:00,0,"[""PWEU0000106:DRAY_OUT""]",29
PAXU0000040:DELIVERY,PAXU0000040,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T10:20:00,2026-06-10T10:55:00,2026-06-10T12:06:00,0,"[""PAXU0000040:DRAY_OUT""]",35
OEIU0000007:DELIVERY,OEIU0000007,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T10:28:00,2026-06-10T11:12:00,2026-06-09T20:48:00,864,"[""OEIU0000007:DRAY_OUT""]",44
HUIU0000035:DRAY_OUT,HUIU0000035,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T10:34:00,2026-06-10T11:38:00,2026-06-09T17:36:00,1082,"[""HUIU0000035:OUTBOUND""]",96
UEPU0000063:DRAY_OUT,UEPU0000063,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T10:34:00,2026-06-10T12:19:00,2026-06-11T07:24:00,0,"[""UEPU0000063:OUTBOUND""]",145
AWRU0000049:CROSSDOCK,AWRU0000049,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T10:37:00,2026-06-10T12:23:00,2026-06-10T12:00:00,23,"[""AWRU0000049:RECEIVE""]",241
RHSU0000013:OUTBOUND,RHSU0000013,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T10:37:00,2026-06-10T11:08:00,2026-06-09T15:24:00,1184,"[""RHSU0000013:CROSSDOCK""]",139
XSSU0000014:DRAY_OUT,XSSU0000014,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T10:41:00,2026-06-10T11:34:00,2026-06-09T19:30:00,964,"[""XSSU0000014:OUTBOUND""]",94
RHSU0000013:DRAY_OUT,RHSU0000013,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T11:08:00,2026-06-10T12:32:00,2026-06-09T15:24:00,1268,"[""RHSU0000013:OUTBOUND""]",108
IOJU0000068:OUTBOUND,IOJU0000068,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T11:31:00,2026-06-10T12:17:00,2026-06-10T11:54:00,23,"[""IOJU0000068:STORAGE_PICK""]",149
XVFU0000115:CROSSDOCK,XVFU0000115,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T11:31:00,2026-06-10T13:02:00,2026-06-11T20:36:00,0,"[""XVFU0000115:RECEIVE""]",239
XSSU0000014:DELIVERY,XSSU0000014,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T11:34:00,2026-06-10T12:15:00,2026-06-09T19:30:00,1005,"[""XSSU0000014:DRAY_OUT""]",41
HUIU0000035:DELIVERY,HUIU0000035,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T11:38:00,2026-06-10T12:10:00,2026-06-09T17:36:00,1114,"[""HUIU0000035:DRAY_OUT""]",32
ECPU0000064:OUTBOUND,ECPU0000064,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T11:40:00,2026-06-10T12:22:00,2026-06-10T06:30:00,352,"[""ECPU0000064:CROSSDOCK""]",133
NPAU0000038:CROSSDOCK,NPAU0000038,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T11:40:00,2026-06-10T13:37:00,2026-06-09T20:54:00,1003,"[""NPAU0000038:RECEIVE""]",236
JNAU0000108:CROSSDOCK,JNAU0000108,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T12:10:00,2026-06-10T13:59:00,2026-06-11T15:54:00,0,"[""JNAU0000108:RECEIVE""]",234
VQCU0000100:OUTBOUND,VQCU0000100,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T12:10:00,2026-06-10T12:39:00,2026-06-11T03:06:00,0,"[""VQCU0000100:STORAGE_PICK""]",112
IOJU0000068:DRAY_OUT,IOJU0000068,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T12:17:00,2026-06-10T13:32:00,2026-06-10T11:54:00,98,"[""IOJU0000068:OUTBOUND""]",103
UEPU0000063:DELIVERY,UEPU0000063,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T12:19:00,2026-06-10T12:59:00,2026-06-11T07:24:00,0,"[""UEPU0000063:DRAY_OUT""]",40
ECPU0000064:DRAY_OUT,ECPU0000064,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T12:22:00,2026-06-10T13:14:00,2026-06-10T06:30:00,404,"[""ECPU0000064:OUTBOUND""]",91
AWRU0000049:OUTBOUND,AWRU0000049,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T12:23:00,2026-06-10T13:02:00,2026-06-10T12:00:00,62,"[""AWRU0000049:CROSSDOCK""]",135
WDMU0000026:STORAGE_PICK,WDMU0000026,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-10T12:23:00,2026-06-10T13:59:00,2026-06-10T16:42:00,0,"[""WDMU0000026:RECEIVE""]",236
RHSU0000013:DELIVERY,RHSU0000013,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T12:32:00,2026-06-10T12:56:00,2026-06-09T15:24:00,1292,"[""RHSU0000013:DRAY_OUT""]",24
VQCU0000100:DRAY_OUT,VQCU0000100,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T12:39:00,2026-06-10T13:33:00,2026-06-11T03:06:00,0,"[""VQCU0000100:OUTBOUND""]",83
AWRU0000049:DRAY_OUT,AWRU0000049,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T13:02:00,2026-06-10T14:13:00,2026-06-10T12:00:00,133,"[""AWRU0000049:OUTBOUND""]",96
XVFU0000115:OUTBOUND,XVFU0000115,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T13:02:00,2026-06-10T13:38:00,2026-06-11T20:36:00,0,"[""XVFU0000115:CROSSDOCK""]",148
XXXU0000029:CROSSDOCK,XXXU0000029,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T13:02:00,2026-06-10T14:26:00,2026-06-10T20:00:00,0,"[""XXXU0000029:RECEIVE""]",236
ECPU0000064:DELIVERY,ECPU0000064,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T13:14:00,2026-06-10T13:53:00,2026-06-10T06:30:00,443,"[""ECPU0000064:DRAY_OUT""]",39
IOJU0000068:DELIVERY,IOJU0000068,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T13:32:00,2026-06-10T14:00:00,2026-06-10T11:54:00,126,"[""IOJU0000068:DRAY_OUT""]",28
VQCU0000100:DELIVERY,VQCU0000100,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T13:33:00,2026-06-10T14:02:00,2026-06-11T03:06:00,0,"[""VQCU0000100:DRAY_OUT""]",29
NPAU0000038:OUTBOUND,NPAU0000038,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T13:37:00,2026-06-10T14:23:00,2026-06-09T20:54:00,1049,"[""NPAU0000038:CROSSDOCK""]",119
UBJU0000070:CROSSDOCK,UBJU0000070,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T13:37:00,2026-06-10T14:38:00,2026-06-10T09:06:00,332,"[""UBJU0000070:RECEIVE""]",226
XVFU0000115:DRAY_OUT,XVFU0000115,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T13:38:00,2026-06-10T14:52:00,2026-06-11T20:36:00,0,"[""XVFU0000115:OUTBOUND""]",112
ABPU0000080:CROSSDOCK,ABPU0000080,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T13:59:00,2026-06-10T15:00:00,2026-06-11T04:06:00,0,"[""ABPU0000080:RECEIVE""]",223
JNAU0000108:OUTBOUND,JNAU0000108,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T13:59:00,2026-06-10T14:41:00,2026-06-11T15:54:00,0,"[""JNAU0000108:CROSSDOCK""]",125
MWJU0000030:CROSSDOCK,MWJU0000030,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T13:59:00,2026-06-10T15:20:00,2026-06-10T14:06:00,74,"[""MWJU0000030:RECEIVE""]",234
WDMU0000026:OUTBOUND,WDMU0000026,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T13:59:00,2026-06-10T14:45:00,2026-06-10T16:42:00,0,"[""WDMU0000026:STORAGE_PICK""]",140
AWRU0000049:DELIVERY,AWRU0000049,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T14:13:00,2026-06-10T14:38:00,2026-06-10T12:00:00,158,"[""AWRU0000049:DRAY_OUT""]",25
NPAU0000038:DRAY_OUT,NPAU0000038,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T14:23:00,2026-06-10T15:14:00,2026-06-09T20:54:00,1100,"[""NPAU0000038:OUTBOUND""]",73
TCBU0000087:CROSSDOCK,TCBU0000087,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T14:26:00,2026-06-10T16:07:00,2026-06-11T13:48:00,0,"[""TCBU0000087:RECEIVE""]",232
XXXU0000029:OUTBOUND,XXXU0000029,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T14:26:00,2026-06-10T15:12:00,2026-06-10T20:00:00,0,"[""XXXU0000029:CROSSDOCK""]",152
JWJU0000053:CROSSDOCK,JWJU0000053,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T14:38:00,2026-06-10T15:42:00,2026-06-11T04:24:00,0,"[""JWJU0000053:RECEIVE""]",223
UBJU0000070:OUTBOUND,UBJU0000070,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T14:38:00,2026-06-10T15:28:00,2026-06-10T09:06:00,382,"[""UBJU0000070:CROSSDOCK""]",165
JNAU0000108:DRAY_OUT,JNAU0000108,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T14:41:00,2026-06-10T15:32:00,2026-06-11T15:54:00,0,"[""JNAU0000108:OUTBOUND""]",83
WDMU0000026:DRAY_OUT,WDMU0000026,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T14:45:00,2026-06-10T15:47:00,2026-06-10T16:42:00,0,"[""WDMU0000026:OUTBOUND""]",94
XVFU0000115:DELIVERY,XVFU0000115,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T14:52:00,2026-06-10T15:30:00,2026-06-11T20:36:00,0,"[""XVFU0000115:DRAY_OUT""]",38
ABPU0000080:OUTBOUND,ABPU0000080,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T15:00:00,2026-06-10T15:33:00,2026-06-11T04:06:00,0,"[""ABPU0000080:CROSSDOCK""]",162
RVZU0000090:CROSSDOCK,RVZU0000090,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T15:00:00,2026-06-10T16:38:00,2026-06-10T17:06:00,0,"[""RVZU0000090:RECEIVE""]",221
XXXU0000029:DRAY_OUT,XXXU0000029,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T15:12:00,2026-06-10T16:28:00,2026-06-10T20:00:00,0,"[""XXXU0000029:OUTBOUND""]",106
NPAU0000038:DELIVERY,NPAU0000038,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T15:14:00,2026-06-10T15:36:00,2026-06-09T20:54:00,1122,"[""NPAU0000038:DRAY_OUT""]",22
MWJU0000030:OUTBOUND,MWJU0000030,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T15:20:00,2026-06-10T15:51:00,2026-06-10T14:06:00,105,"[""MWJU0000030:CROSSDOCK""]",153
NGRU0000012:STORAGE_PICK,NGRU0000012,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-10T15:20:00,2026-06-10T17:06:00,2026-06-10T09:18:00,468,"[""NGRU0000012:RECEIVE""]",230
UBJU0000070:DRAY_OUT,UBJU0000070,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T15:28:00,2026-06-10T16:52:00,2026-06-10T09:06:00,466,"[""UBJU0000070:OUTBOUND""]",115
JNAU0000108:DELIVERY,JNAU0000108,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T15:32:00,2026-06-10T16:04:00,2026-06-11T15:54:00,0,"[""JNAU0000108:DRAY_OUT""]",32
ABPU0000080:DRAY_OUT,ABPU0000080,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T15:33:00,2026-06-10T17:02:00,2026-06-11T04:06:00,0,"[""ABPU0000080:OUTBOUND""]",129
ARGU0000002:CROSSDOCK,ARGU0000002,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T15:42:00,2026-06-10T16:54:00,2026-06-10T13:18:00,216,"[""ARGU0000002:RECEIVE""]",215
JWJU0000053:OUTBOUND,JWJU0000053,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T15:42:00,2026-06-10T16:15:00,2026-06-11T04:24:00,0,"[""JWJU0000053:CROSSDOCK""]",159
